2026-02-15 10:32:45 | WARNING | [MEDIUM] ANOMALY:PORT_SCAN | Source: 203.0.113.42 | Dest: 10.0.1.50:22 | Port scan detected from 203.0.113.42: 25 unique ports accessed (22, 23, 80, 443, 3306, ...)
2026-02-15 11:40:53 | ERROR | [HIGH] LIVE:Port Scan | Source: 203.0.113.42 | Dest: 10.0.1.50:80 | Simulated live stream: Port Scan from 203.0.113.42
2026-02-15 11:40:53 | ERROR | [HIGH] LIVE:Port Scan | Source: 203.0.113.42 | Dest: 10.0.1.50:80 | Simulated live stream: Port Scan from 203.0.113.42
2026-02-15 11:40:57 | WARNING | [MEDIUM] LIVE:XSS | Source: 172.16.55.33 | Dest: 10.0.1.50:80 | Simulated live stream: XSS from 172.16.55.33
2026-02-15 11:40:57 | WARNING | [MEDIUM] LIVE:XSS | Source: 172.16.55.33 | Dest: 10.0.1.50:80 | Simulated live stream: XSS from 172.16.55.33
2026-02-15 11:41:01 | ERROR | [HIGH] LIVE:SQL Injection | Source: 10.99.88.12 | Dest: 10.0.1.50:80 | Simulated live stream: SQL Injection from 10.99.88.12
2026-02-15 11:41:01 | ERROR | [HIGH] LIVE:SQL Injection | Source: 10.99.88.12 | Dest: 10.0.1.50:80 | Simulated live stream: SQL Injection from 10.99.88.12
2026-02-15 11:41:05 | WARNING | [MEDIUM] LIVE:Port Scan | Source: 203.0.113.42 | Dest: 10.0.1.50:80 | Simulated live stream: Port Scan from 203.0.113.42
2026-02-15 11:41:05 | WARNING | [MEDIUM] LIVE:Port Scan | Source: 203.0.113.42 | Dest: 10.0.1.50:80 | Simulated live stream: Port Scan from 203.0.113.42
2026-02-15 11:41:20 | ERROR | [HIGH] LIVE:Brute Force | Source: 192.0.2.77 | Dest: 10.0.1.50:80 | Simulated live stream: Brute Force from 192.0.2.77
2026-02-15 11:41:20 | ERROR | [HIGH] LIVE:Brute Force | Source: 192.0.2.77 | Dest: 10.0.1.50:80 | Simulated live stream: Brute Force from 192.0.2.77
2026-02-15 11:41:23 | WARNING | [MEDIUM] LIVE:Malware C2 | Source: 45.33.22.11 | Dest: 10.0.1.50:80 | Simulated live stream: Malware C2 from 45.33.22.11
2026-02-15 11:41:23 | WARNING | [MEDIUM] LIVE:Malware C2 | Source: 45.33.22.11 | Dest: 10.0.1.50:80 | Simulated live stream: Malware C2 from 45.33.22.11
2026-02-15 11:41:24 | WARNING | [MEDIUM] LIVE:XSS | Source: 172.16.55.33 | Dest: 10.0.1.50:80 | Simulated live stream: XSS from 172.16.55.33
2026-02-15 11:41:24 | WARNING | [MEDIUM] LIVE:XSS | Source: 172.16.55.33 | Dest: 10.0.1.50:80 | Simulated live stream: XSS from 172.16.55.33
2026-02-15 11:41:31 | WARNING | [MEDIUM] LIVE:DNS Tunneling | Source: 10.0.0.99 | Dest: 10.0.1.50:80 | Simulated live stream: DNS Tunneling from 10.0.0.99
2026-02-15 11:41:31 | WARNING | [MEDIUM] LIVE:DNS Tunneling | Source: 10.0.0.99 | Dest: 10.0.1.50:80 | Simulated live stream: DNS Tunneling from 10.0.0.99
2026-02-15 11:41:39 | ERROR | [HIGH] LIVE:Port Scan | Source: 203.0.113.42 | Dest: 10.0.1.50:80 | Simulated live stream: Port Scan from 203.0.113.42
2026-02-15 11:41:39 | ERROR | [HIGH] LIVE:Port Scan | Source: 203.0.113.42 | Dest: 10.0.1.50:80 | Simulated live stream: Port Scan from 203.0.113.42
2026-02-15 11:41:41 | ERROR | [HIGH] LIVE:Port Scan | Source: 203.0.113.42 | Dest: 10.0.1.50:80 | Simulated live stream: Port Scan from 203.0.113.42
2026-02-15 11:41:41 | ERROR | [HIGH] LIVE:Port Scan | Source: 203.0.113.42 | Dest: 10.0.1.50:80 | Simulated live stream: Port Scan from 203.0.113.42
2026-02-15 11:41:50 | ERROR | [HIGH] LIVE:DDoS | Source: 198.51.100.15 | Dest: 10.0.1.50:80 | Simulated live stream: DDoS from 198.51.100.15
2026-02-15 11:41:50 | ERROR | [HIGH] LIVE:DDoS | Source: 198.51.100.15 | Dest: 10.0.1.50:80 | Simulated live stream: DDoS from 198.51.100.15
2026-02-15 11:41:53 | ERROR | [HIGH] LIVE:Buffer Overflow | Source: 192.168.100.200 | Dest: 10.0.1.50:80 | Simulated live stream: Buffer Overflow from 192.168.100.200
2026-02-15 11:41:53 | ERROR | [HIGH] LIVE:Buffer Overflow | Source: 192.168.100.200 | Dest: 10.0.1.50:80 | Simulated live stream: Buffer Overflow from 192.168.100.200
2026-02-15 11:41:57 | ERROR | [HIGH] LIVE:SQL Injection | Source: 10.99.88.12 | Dest: 10.0.1.50:80 | Simulated live stream: SQL Injection from 10.99.88.12
2026-02-15 11:41:57 | ERROR | [HIGH] LIVE:SQL Injection | Source: 10.99.88.12 | Dest: 10.0.1.50:80 | Simulated live stream: SQL Injection from 10.99.88.12
2026-02-15 11:41:59 | ERROR | [HIGH] LIVE:Brute Force | Source: 192.0.2.77 | Dest: 10.0.1.50:80 | Simulated live stream: Brute Force from 192.0.2.77
2026-02-15 11:41:59 | ERROR | [HIGH] LIVE:Brute Force | Source: 192.0.2.77 | Dest: 10.0.1.50:80 | Simulated live stream: Brute Force from 192.0.2.77
2026-02-15 11:42:01 | ERROR | [HIGH] LIVE:SQL Injection | Source: 10.99.88.12 | Dest: 10.0.1.50:80 | Simulated live stream: SQL Injection from 10.99.88.12
2026-02-15 11:42:01 | ERROR | [HIGH] LIVE:SQL Injection | Source: 10.99.88.12 | Dest: 10.0.1.50:80 | Simulated live stream: SQL Injection from 10.99.88.12
2026-02-15 11:42:15 | WARNING | [MEDIUM] LIVE:Buffer Overflow | Source: 192.168.100.200 | Dest: 10.0.1.50:80 | Simulated live stream: Buffer Overflow from 192.168.100.200
2026-02-15 11:42:15 | WARNING | [MEDIUM] LIVE:Buffer Overflow | Source: 192.168.100.200 | Dest: 10.0.1.50:80 | Simulated live stream: Buffer Overflow from 192.168.100.200
2026-02-15 11:42:17 | ERROR | [HIGH] LIVE:Buffer Overflow | Source: 192.168.100.200 | Dest: 10.0.1.50:80 | Simulated live stream: Buffer Overflow from 192.168.100.200
2026-02-15 11:42:17 | ERROR | [HIGH] LIVE:Buffer Overflow | Source: 192.168.100.200 | Dest: 10.0.1.50:80 | Simulated live stream: Buffer Overflow from 192.168.100.200
2026-02-15 11:42:22 | WARNING | [MEDIUM] LIVE:DDoS | Source: 198.51.100.15 | Dest: 10.0.1.50:80 | Simulated live stream: DDoS from 198.51.100.15
2026-02-15 11:42:22 | WARNING | [MEDIUM] LIVE:DDoS | Source: 198.51.100.15 | Dest: 10.0.1.50:80 | Simulated live stream: DDoS from 198.51.100.15
2026-02-15 11:42:23 | ERROR | [HIGH] LIVE:DNS Tunneling | Source: 10.0.0.99 | Dest: 10.0.1.50:80 | Simulated live stream: DNS Tunneling from 10.0.0.99
2026-02-15 11:42:23 | ERROR | [HIGH] LIVE:DNS Tunneling | Source: 10.0.0.99 | Dest: 10.0.1.50:80 | Simulated live stream: DNS Tunneling from 10.0.0.99
2026-02-15 11:42:31 | ERROR | [HIGH] LIVE:DDoS | Source: 198.51.100.15 | Dest: 10.0.1.50:80 | Simulated live stream: DDoS from 198.51.100.15
2026-02-15 11:42:31 | ERROR | [HIGH] LIVE:DDoS | Source: 198.51.100.15 | Dest: 10.0.1.50:80 | Simulated live stream: DDoS from 198.51.100.15
2026-02-15 11:42:36 | ERROR | [HIGH] LIVE:DNS Tunneling | Source: 10.0.0.99 | Dest: 10.0.1.50:80 | Simulated live stream: DNS Tunneling from 10.0.0.99
2026-02-15 11:42:36 | ERROR | [HIGH] LIVE:DNS Tunneling | Source: 10.0.0.99 | Dest: 10.0.1.50:80 | Simulated live stream: DNS Tunneling from 10.0.0.99
2026-02-15 11:42:37 | ERROR | [HIGH] LIVE:Port Scan | Source: 203.0.113.42 | Dest: 10.0.1.50:80 | Simulated live stream: Port Scan from 203.0.113.42
2026-02-15 11:42:37 | ERROR | [HIGH] LIVE:Port Scan | Source: 203.0.113.42 | Dest: 10.0.1.50:80 | Simulated live stream: Port Scan from 203.0.113.42
2026-02-15 11:42:39 | ERROR | [HIGH] LIVE:XSS | Source: 172.16.55.33 | Dest: 10.0.1.50:80 | Simulated live stream: XSS from 172.16.55.33
2026-02-15 11:42:39 | ERROR | [HIGH] LIVE:XSS | Source: 172.16.55.33 | Dest: 10.0.1.50:80 | Simulated live stream: XSS from 172.16.55.33
2026-02-15 11:42:41 | WARNING | [MEDIUM] LIVE:Buffer Overflow | Source: 192.168.100.200 | Dest: 10.0.1.50:80 | Simulated live stream: Buffer Overflow from 192.168.100.200
2026-02-15 11:42:41 | WARNING | [MEDIUM] LIVE:Buffer Overflow | Source: 192.168.100.200 | Dest: 10.0.1.50:80 | Simulated live stream: Buffer Overflow from 192.168.100.200
2026-02-15 11:42:41 | WARNING | [MEDIUM] LIVE:SQL Injection | Source: 10.99.88.12 | Dest: 10.0.1.50:80 | Simulated live stream: SQL Injection from 10.99.88.12
2026-02-15 11:42:41 | WARNING | [MEDIUM] LIVE:SQL Injection | Source: 10.99.88.12 | Dest: 10.0.1.50:80 | Simulated live stream: SQL Injection from 10.99.88.12
2026-02-15 11:42:43 | ERROR | [HIGH] LIVE:Buffer Overflow | Source: 192.168.100.200 | Dest: 10.0.1.50:80 | Simulated live stream: Buffer Overflow from 192.168.100.200
2026-02-15 11:42:43 | ERROR | [HIGH] LIVE:Buffer Overflow | Source: 192.168.100.200 | Dest: 10.0.1.50:80 | Simulated live stream: Buffer Overflow from 192.168.100.200
2026-02-15 11:42:43 | ERROR | [HIGH] LIVE:Buffer Overflow | Source: 192.168.100.200 | Dest: 10.0.1.50:80 | Simulated live stream: Buffer Overflow from 192.168.100.200
2026-02-15 11:42:43 | ERROR | [HIGH] LIVE:Buffer Overflow | Source: 192.168.100.200 | Dest: 10.0.1.50:80 | Simulated live stream: Buffer Overflow from 192.168.100.200
2026-02-15 11:43:04 | ERROR | [HIGH] LIVE:Brute Force | Source: 192.0.2.77 | Dest: 10.0.1.50:80 | Simulated live stream: Brute Force from 192.0.2.77
2026-02-15 11:43:04 | ERROR | [HIGH] LIVE:Brute Force | Source: 192.0.2.77 | Dest: 10.0.1.50:80 | Simulated live stream: Brute Force from 192.0.2.77
2026-02-15 11:43:10 | ERROR | [HIGH] LIVE:Buffer Overflow | Source: 192.168.100.200 | Dest: 10.0.1.50:80 | Simulated live stream: Buffer Overflow from 192.168.100.200
2026-02-15 11:43:10 | ERROR | [HIGH] LIVE:Buffer Overflow | Source: 192.168.100.200 | Dest: 10.0.1.50:80 | Simulated live stream: Buffer Overflow from 192.168.100.200
2026-02-15 11:43:17 | WARNING | [MEDIUM] LIVE:Malware C2 | Source: 45.33.22.11 | Dest: 10.0.1.50:80 | Simulated live stream: Malware C2 from 45.33.22.11
2026-02-15 11:43:17 | WARNING | [MEDIUM] LIVE:Malware C2 | Source: 45.33.22.11 | Dest: 10.0.1.50:80 | Simulated live stream: Malware C2 from 45.33.22.11
2026-02-15 11:43:18 | ERROR | [HIGH] LIVE:XSS | Source: 172.16.55.33 | Dest: 10.0.1.50:80 | Simulated live stream: XSS from 172.16.55.33
2026-02-15 11:43:18 | ERROR | [HIGH] LIVE:XSS | Source: 172.16.55.33 | Dest: 10.0.1.50:80 | Simulated live stream: XSS from 172.16.55.33
2026-02-15 11:43:21 | ERROR | [HIGH] LIVE:Brute Force | Source: 192.0.2.77 | Dest: 10.0.1.50:80 | Simulated live stream: Brute Force from 192.0.2.77
2026-02-15 11:43:21 | ERROR | [HIGH] LIVE:Brute Force | Source: 192.0.2.77 | Dest: 10.0.1.50:80 | Simulated live stream: Brute Force from 192.0.2.77
2026-02-15 11:43:23 | ERROR | [HIGH] LIVE:SQL Injection | Source: 10.99.88.12 | Dest: 10.0.1.50:80 | Simulated live stream: SQL Injection from 10.99.88.12
2026-02-15 11:43:23 | ERROR | [HIGH] LIVE:SQL Injection | Source: 10.99.88.12 | Dest: 10.0.1.50:80 | Simulated live stream: SQL Injection from 10.99.88.12
2026-02-15 11:43:29 | ERROR | [HIGH] LIVE:Malware C2 | Source: 45.33.22.11 | Dest: 10.0.1.50:80 | Simulated live stream: Malware C2 from 45.33.22.11
2026-02-15 11:43:29 | ERROR | [HIGH] LIVE:Malware C2 | Source: 45.33.22.11 | Dest: 10.0.1.50:80 | Simulated live stream: Malware C2 from 45.33.22.11
2026-02-15 11:43:38 | WARNING | [MEDIUM] LIVE:DNS Tunneling | Source: 10.0.0.99 | Dest: 10.0.1.50:80 | Simulated live stream: DNS Tunneling from 10.0.0.99
2026-02-15 11:43:38 | WARNING | [MEDIUM] LIVE:DNS Tunneling | Source: 10.0.0.99 | Dest: 10.0.1.50:80 | Simulated live stream: DNS Tunneling from 10.0.0.99
2026-02-15 11:43:47 | ERROR | [HIGH] LIVE:Malware C2 | Source: 45.33.22.11 | Dest: 10.0.1.50:80 | Simulated live stream: Malware C2 from 45.33.22.11
2026-02-15 11:43:47 | ERROR | [HIGH] LIVE:Malware C2 | Source: 45.33.22.11 | Dest: 10.0.1.50:80 | Simulated live stream: Malware C2 from 45.33.22.11
2026-02-15 11:43:48 | WARNING | [MEDIUM] LIVE:Port Scan | Source: 203.0.113.42 | Dest: 10.0.1.50:80 | Simulated live stream: Port Scan from 203.0.113.42
2026-02-15 11:43:48 | WARNING | [MEDIUM] LIVE:Port Scan | Source: 203.0.113.42 | Dest: 10.0.1.50:80 | Simulated live stream: Port Scan from 203.0.113.42
2026-02-15 11:43:51 | WARNING | [MEDIUM] LIVE:XSS | Source: 172.16.55.33 | Dest: 10.0.1.50:80 | Simulated live stream: XSS from 172.16.55.33
2026-02-15 11:43:51 | WARNING | [MEDIUM] LIVE:XSS | Source: 172.16.55.33 | Dest: 10.0.1.50:80 | Simulated live stream: XSS from 172.16.55.33
2026-02-15 11:43:59 | ERROR | [HIGH] LIVE:Brute Force | Source: 192.0.2.77 | Dest: 10.0.1.50:80 | Simulated live stream: Brute Force from 192.0.2.77
2026-02-15 11:43:59 | ERROR | [HIGH] LIVE:Brute Force | Source: 192.0.2.77 | Dest: 10.0.1.50:80 | Simulated live stream: Brute Force from 192.0.2.77
2026-02-15 11:44:01 | WARNING | [MEDIUM] LIVE:Buffer Overflow | Source: 192.168.100.200 | Dest: 10.0.1.50:80 | Simulated live stream: Buffer Overflow from 192.168.100.200
2026-02-15 11:44:01 | WARNING | [MEDIUM] LIVE:Buffer Overflow | Source: 192.168.100.200 | Dest: 10.0.1.50:80 | Simulated live stream: Buffer Overflow from 192.168.100.200
2026-02-15 11:44:05 | WARNING | [MEDIUM] LIVE:Buffer Overflow | Source: 192.168.100.200 | Dest: 10.0.1.50:80 | Simulated live stream: Buffer Overflow from 192.168.100.200
2026-02-15 11:44:05 | WARNING | [MEDIUM] LIVE:Buffer Overflow | Source: 192.168.100.200 | Dest: 10.0.1.50:80 | Simulated live stream: Buffer Overflow from 192.168.100.200
2026-02-15 11:44:17 | ERROR | [HIGH] LIVE:Brute Force | Source: 192.0.2.77 | Dest: 10.0.1.50:80 | Simulated live stream: Brute Force from 192.0.2.77
2026-02-15 11:44:17 | ERROR | [HIGH] LIVE:Brute Force | Source: 192.0.2.77 | Dest: 10.0.1.50:80 | Simulated live stream: Brute Force from 192.0.2.77
2026-02-15 11:44:26 | CRITICAL | [CRITICAL] ANOMALY:CONNECTION_FLOOD | Source: 198.51.100.15 | Dest: 10.0.1.50:80 | DDoS/Connection flood: 500+ connections from 198.51.100.15 in 60s
2026-02-15 11:44:26 | CRITICAL | [CRITICAL] ANOMALY:CONNECTION_FLOOD | Source: 198.51.100.15 | Dest: 10.0.1.50:80 | DDoS/Connection flood: 500+ connections from 198.51.100.15 in 60s
2026-02-15 11:44:33 | WARNING | [MEDIUM] LIVE:Buffer Overflow | Source: 192.168.100.200 | Dest: 10.0.1.50:80 | Simulated live stream: Buffer Overflow from 192.168.100.200
2026-02-15 11:44:33 | WARNING | [MEDIUM] LIVE:Buffer Overflow | Source: 192.168.100.200 | Dest: 10.0.1.50:80 | Simulated live stream: Buffer Overflow from 192.168.100.200
2026-02-15 11:44:37 | ERROR | [HIGH] LIVE:DNS Tunneling | Source: 10.0.0.99 | Dest: 10.0.1.50:80 | Simulated live stream: DNS Tunneling from 10.0.0.99
2026-02-15 11:44:37 | ERROR | [HIGH] LIVE:DNS Tunneling | Source: 10.0.0.99 | Dest: 10.0.1.50:80 | Simulated live stream: DNS Tunneling from 10.0.0.99
2026-02-15 11:44:46 | WARNING | [MEDIUM] ANOMALY:PORT_SCAN | Source: 203.0.113.42 | Dest: 10.0.1.50:22 | Port scan detected from 203.0.113.42: 25 unique ports accessed (22, 23, 80, 443, 3306, ...)
2026-02-15 11:44:46 | CRITICAL | [CRITICAL] ANOMALY:CONNECTION_FLOOD | Source: 198.51.100.15 | Dest: 10.0.1.50:80 | DDoS/Connection flood: 500+ connections from 198.51.100.15 in 60s
2026-02-15 11:44:47 | ERROR | [HIGH] SIGNATURE:SQL Injection Attempt | Source: 10.99.88.12 | Dest: 10.0.1.50:80 | Detects common SQL injection patterns. Pattern matched: union select
2026-02-15 11:44:47 | WARNING | [MEDIUM] ANOMALY:PORT_SCAN | Source: 203.0.113.42 | Dest: 10.0.1.50:22 | Port scan detected from 203.0.113.42: 25 unique ports accessed (22, 23, 80, 443, 3306, ...)
2026-02-15 11:44:47 | WARNING | [MEDIUM] ANOMALY:PORT_SCAN | Source: 203.0.113.42 | Dest: 10.0.1.50:22 | Port scan detected from 203.0.113.42: 25 unique ports accessed (22, 23, 80, 443, 3306, ...)
2026-02-15 11:44:47 | CRITICAL | [CRITICAL] ANOMALY:CONNECTION_FLOOD | Source: 198.51.100.15 | Dest: 10.0.1.50:80 | DDoS/Connection flood: 500+ connections from 198.51.100.15 in 60s
2026-02-15 11:44:47 | CRITICAL | [CRITICAL] ANOMALY:CONNECTION_FLOOD | Source: 198.51.100.15 | Dest: 10.0.1.50:80 | DDoS/Connection flood: 500+ connections from 198.51.100.15 in 60s
2026-02-15 11:44:47 | ERROR | [HIGH] SIGNATURE:SQL Injection Attempt | Source: 10.99.88.12 | Dest: 10.0.1.50:80 | Detects common SQL injection patterns. Pattern matched: union select
2026-02-15 11:44:47 | ERROR | [HIGH] SIGNATURE:SQL Injection Attempt | Source: 10.99.88.12 | Dest: 10.0.1.50:80 | Detects common SQL injection patterns. Pattern matched: union select
2026-02-15 11:44:47 | ERROR | [HIGH] LIVE:Brute Force | Source: 192.0.2.77 | Dest: 10.0.1.50:80 | Simulated live stream: Brute Force from 192.0.2.77
2026-02-15 11:44:47 | ERROR | [HIGH] LIVE:Brute Force | Source: 192.0.2.77 | Dest: 10.0.1.50:80 | Simulated live stream: Brute Force from 192.0.2.77
2026-02-15 11:44:53 | WARNING | [MEDIUM] LIVE:Malware C2 | Source: 45.33.22.11 | Dest: 10.0.1.50:80 | Simulated live stream: Malware C2 from 45.33.22.11
2026-02-15 11:44:53 | WARNING | [MEDIUM] LIVE:Malware C2 | Source: 45.33.22.11 | Dest: 10.0.1.50:80 | Simulated live stream: Malware C2 from 45.33.22.11
2026-02-15 11:44:53 | WARNING | [MEDIUM] LIVE:DDoS | Source: 198.51.100.15 | Dest: 10.0.1.50:80 | Simulated live stream: DDoS from 198.51.100.15
2026-02-15 11:44:53 | WARNING | [MEDIUM] LIVE:DDoS | Source: 198.51.100.15 | Dest: 10.0.1.50:80 | Simulated live stream: DDoS from 198.51.100.15
2026-02-15 11:44:55 | WARNING | [MEDIUM] LIVE:Buffer Overflow | Source: 192.168.100.200 | Dest: 10.0.1.50:80 | Simulated live stream: Buffer Overflow from 192.168.100.200
2026-02-15 11:44:55 | WARNING | [MEDIUM] LIVE:Buffer Overflow | Source: 192.168.100.200 | Dest: 10.0.1.50:80 | Simulated live stream: Buffer Overflow from 192.168.100.200
2026-02-15 11:44:55 | ERROR | [HIGH] LIVE:Port Scan | Source: 203.0.113.42 | Dest: 10.0.1.50:80 | Simulated live stream: Port Scan from 203.0.113.42
2026-02-15 11:44:55 | ERROR | [HIGH] LIVE:Port Scan | Source: 203.0.113.42 | Dest: 10.0.1.50:80 | Simulated live stream: Port Scan from 203.0.113.42
2026-02-15 11:45:07 | ERROR | [HIGH] LIVE:Buffer Overflow | Source: 192.168.100.200 | Dest: 10.0.1.50:80 | Simulated live stream: Buffer Overflow from 192.168.100.200
2026-02-15 11:45:07 | ERROR | [HIGH] LIVE:Buffer Overflow | Source: 192.168.100.200 | Dest: 10.0.1.50:80 | Simulated live stream: Buffer Overflow from 192.168.100.200
2026-02-15 11:45:13 | ERROR | [HIGH] LIVE:Buffer Overflow | Source: 192.168.100.200 | Dest: 10.0.1.50:80 | Simulated live stream: Buffer Overflow from 192.168.100.200
2026-02-15 11:45:13 | ERROR | [HIGH] LIVE:Buffer Overflow | Source: 192.168.100.200 | Dest: 10.0.1.50:80 | Simulated live stream: Buffer Overflow from 192.168.100.200
2026-02-15 11:45:17 | ERROR | [HIGH] LIVE:Brute Force | Source: 192.0.2.77 | Dest: 10.0.1.50:80 | Simulated live stream: Brute Force from 192.0.2.77
2026-02-15 11:45:17 | ERROR | [HIGH] LIVE:Brute Force | Source: 192.0.2.77 | Dest: 10.0.1.50:80 | Simulated live stream: Brute Force from 192.0.2.77
2026-02-15 11:45:23 | WARNING | [MEDIUM] LIVE:DDoS | Source: 198.51.100.15 | Dest: 10.0.1.50:80 | Simulated live stream: DDoS from 198.51.100.15
2026-02-15 11:45:23 | WARNING | [MEDIUM] LIVE:DDoS | Source: 198.51.100.15 | Dest: 10.0.1.50:80 | Simulated live stream: DDoS from 198.51.100.15
2026-02-15 11:45:29 | ERROR | [HIGH] LIVE:DDoS | Source: 198.51.100.15 | Dest: 10.0.1.50:80 | Simulated live stream: DDoS from 198.51.100.15
2026-02-15 11:45:29 | ERROR | [HIGH] LIVE:DDoS | Source: 198.51.100.15 | Dest: 10.0.1.50:80 | Simulated live stream: DDoS from 198.51.100.15
2026-02-15 11:45:35 | WARNING | [MEDIUM] LIVE:Port Scan | Source: 203.0.113.42 | Dest: 10.0.1.50:80 | Simulated live stream: Port Scan from 203.0.113.42
2026-02-15 11:45:35 | WARNING | [MEDIUM] LIVE:Port Scan | Source: 203.0.113.42 | Dest: 10.0.1.50:80 | Simulated live stream: Port Scan from 203.0.113.42
2026-02-15 11:45:41 | WARNING | [MEDIUM] LIVE:DDoS | Source: 198.51.100.15 | Dest: 10.0.1.50:80 | Simulated live stream: DDoS from 198.51.100.15
2026-02-15 11:45:41 | WARNING | [MEDIUM] LIVE:DDoS | Source: 198.51.100.15 | Dest: 10.0.1.50:80 | Simulated live stream: DDoS from 198.51.100.15
2026-02-15 11:45:43 | WARNING | [MEDIUM] LIVE:DNS Tunneling | Source: 10.0.0.99 | Dest: 10.0.1.50:80 | Simulated live stream: DNS Tunneling from 10.0.0.99
2026-02-15 11:45:43 | WARNING | [MEDIUM] LIVE:DNS Tunneling | Source: 10.0.0.99 | Dest: 10.0.1.50:80 | Simulated live stream: DNS Tunneling from 10.0.0.99
2026-02-15 11:45:45 | WARNING | [MEDIUM] LIVE:Brute Force | Source: 192.0.2.77 | Dest: 10.0.1.50:80 | Simulated live stream: Brute Force from 192.0.2.77
2026-02-15 11:45:45 | WARNING | [MEDIUM] LIVE:Brute Force | Source: 192.0.2.77 | Dest: 10.0.1.50:80 | Simulated live stream: Brute Force from 192.0.2.77
2026-02-15 11:45:45 | ERROR | [HIGH] LIVE:Port Scan | Source: 203.0.113.42 | Dest: 10.0.1.50:80 | Simulated live stream: Port Scan from 203.0.113.42
2026-02-15 11:45:45 | ERROR | [HIGH] LIVE:Port Scan | Source: 203.0.113.42 | Dest: 10.0.1.50:80 | Simulated live stream: Port Scan from 203.0.113.42
2026-02-15 11:46:05 | ERROR | [HIGH] LIVE:XSS | Source: 172.16.55.33 | Dest: 10.0.1.50:80 | Simulated live stream: XSS from 172.16.55.33
2026-02-15 11:46:05 | ERROR | [HIGH] LIVE:XSS | Source: 172.16.55.33 | Dest: 10.0.1.50:80 | Simulated live stream: XSS from 172.16.55.33
2026-02-15 11:46:11 | WARNING | [MEDIUM] LIVE:DDoS | Source: 198.51.100.15 | Dest: 10.0.1.50:80 | Simulated live stream: DDoS from 198.51.100.15
2026-02-15 11:46:11 | WARNING | [MEDIUM] LIVE:DDoS | Source: 198.51.100.15 | Dest: 10.0.1.50:80 | Simulated live stream: DDoS from 198.51.100.15
2026-02-15 11:46:15 | WARNING | [MEDIUM] LIVE:DDoS | Source: 198.51.100.15 | Dest: 10.0.1.50:80 | Simulated live stream: DDoS from 198.51.100.15
2026-02-15 11:46:15 | WARNING | [MEDIUM] LIVE:DDoS | Source: 198.51.100.15 | Dest: 10.0.1.50:80 | Simulated live stream: DDoS from 198.51.100.15
2026-02-15 11:46:19 | ERROR | [HIGH] LIVE:Buffer Overflow | Source: 192.168.100.200 | Dest: 10.0.1.50:80 | Simulated live stream: Buffer Overflow from 192.168.100.200
2026-02-15 11:46:19 | ERROR | [HIGH] LIVE:Buffer Overflow | Source: 192.168.100.200 | Dest: 10.0.1.50:80 | Simulated live stream: Buffer Overflow from 192.168.100.200
2026-02-15 11:46:21 | ERROR | [HIGH] LIVE:Buffer Overflow | Source: 192.168.100.200 | Dest: 10.0.1.50:80 | Simulated live stream: Buffer Overflow from 192.168.100.200
2026-02-15 11:46:21 | ERROR | [HIGH] LIVE:Buffer Overflow | Source: 192.168.100.200 | Dest: 10.0.1.50:80 | Simulated live stream: Buffer Overflow from 192.168.100.200
2026-02-15 11:46:41 | ERROR | [HIGH] LIVE:DNS Tunneling | Source: 10.0.0.99 | Dest: 10.0.1.50:80 | Simulated live stream: DNS Tunneling from 10.0.0.99
2026-02-15 11:46:41 | ERROR | [HIGH] LIVE:DNS Tunneling | Source: 10.0.0.99 | Dest: 10.0.1.50:80 | Simulated live stream: DNS Tunneling from 10.0.0.99
2026-02-15 11:46:47 | WARNING | [MEDIUM] LIVE:DNS Tunneling | Source: 10.0.0.99 | Dest: 10.0.1.50:80 | Simulated live stream: DNS Tunneling from 10.0.0.99
2026-02-15 11:46:47 | WARNING | [MEDIUM] LIVE:DNS Tunneling | Source: 10.0.0.99 | Dest: 10.0.1.50:80 | Simulated live stream: DNS Tunneling from 10.0.0.99
2026-02-15 11:46:49 | WARNING | [MEDIUM] LIVE:Brute Force | Source: 192.0.2.77 | Dest: 10.0.1.50:80 | Simulated live stream: Brute Force from 192.0.2.77
2026-02-15 11:46:49 | WARNING | [MEDIUM] LIVE:Brute Force | Source: 192.0.2.77 | Dest: 10.0.1.50:80 | Simulated live stream: Brute Force from 192.0.2.77
2026-02-15 11:46:51 | WARNING | [MEDIUM] LIVE:XSS | Source: 172.16.55.33 | Dest: 10.0.1.50:80 | Simulated live stream: XSS from 172.16.55.33
2026-02-15 11:46:51 | WARNING | [MEDIUM] LIVE:XSS | Source: 172.16.55.33 | Dest: 10.0.1.50:80 | Simulated live stream: XSS from 172.16.55.33
2026-02-15 11:46:51 | ERROR | [HIGH] LIVE:DDoS | Source: 198.51.100.15 | Dest: 10.0.1.50:80 | Simulated live stream: DDoS from 198.51.100.15
2026-02-15 11:46:51 | ERROR | [HIGH] LIVE:DDoS | Source: 198.51.100.15 | Dest: 10.0.1.50:80 | Simulated live stream: DDoS from 198.51.100.15
2026-02-15 11:46:53 | WARNING | [MEDIUM] LIVE:DNS Tunneling | Source: 10.0.0.99 | Dest: 10.0.1.50:80 | Simulated live stream: DNS Tunneling from 10.0.0.99
2026-02-15 11:46:53 | WARNING | [MEDIUM] LIVE:DNS Tunneling | Source: 10.0.0.99 | Dest: 10.0.1.50:80 | Simulated live stream: DNS Tunneling from 10.0.0.99
